Unnamed: 0,층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각,시야방해점수,좌석공간넓음,휠체어석,1/거리**3,무대정면과의각도,좌우시선각도,상하시선각도
1916,2층,E블록,6,5,2층 E블록6열 5,-1373,2535,845,2층 A블록6열 15,3004.226856,25.79013684,10.22460285,99,0,0,3.6880926924580546e-11,0.879,18.082475149236547,16.336039007342162
1917,2층,E블록,6,6,2층 E블록6열 6,-1407,2500,845,2층 A블록6열 14,2990.597599,25.68624061,10.50622998,99,0,0,3.7387468410230304e-11,0.871,17.152410199129225,16.41258858642341
1918,2층,E블록,6,7,2층 E블록6열 7,-1440,2465,845,2층 A블록6열 13,2977.221859,25.57504993,10.78671007,99,0,0,3.7893646827342393e-11,0.863,16.230665370991645,16.48842540251474
1919,2층,E블록,6,8,2층 E블록6열 8,-1474,2429,845,2층 A블록6열 12,2964.243917,25.44351284,11.07633539,99,0,0,3.839354272627754e-11,0.855,15.272415716499582,16.562689779211482
1920,2층,E블록,6,9,2층 E블록6열 9,-1508,2394,845,2층 A블록6열 11,2952.850318,25.2903207,11.36043023,99,0,0,3.883968522129392e-11,0.846,14.316061075614963,16.628449991165574
1921,2층,E블록,6,10,2층 E블록6열 10,-1541,2358,845,2층 A블록6열 10,2940.896122,25.13423459,11.64852981,99,0,0,3.931524134027798e-11,0.837,13.357803155447725,16.69801808097413
1922,2층,E블록,6,11,2층 E블록6열 11,-1575,2323,845,2층 A블록6열 9,2931.037188,24.94732476,11.93201464,98,0,0,3.971330343100513e-11,0.828,12.385847320920673,16.755838940146567
1923,2층,E블록,6,12,2층 E블록6열 12,-1608,2288,845,2층 A블록6열 8,2921.40942,24.75355816,12.21263006,98,0,0,4.010723513121254e-11,0.818,11.423778118203767,16.81269782628372
1924,2층,E블록,6,13,2층 E블록6열 13,-1642,2252,845,2층 A블록6열 7,2912.33463,24.53646273,12.49993086,97,0,0,4.048332517837419e-11,0.808,10.42631965832692,16.866650904495103
1925,2층,E블록,6,14,2층 E블록6열 14,-1675,2217,845,2층 A블록6열 6,2904.262213,24.30929328,12.77728085,96,0,0,4.082183537961574e-11,0.798,9.451242882739464,16.914940922250437
1926,2층,E블록,6,15,2층 E블록6열 15,-1709,2181,845,2층 A블록6열 5,2896.802893,24.05802194,13.06018232,96,0,0,4.1137999010843195e-11,0.787,8.441484325073832,16.959813669343124
1927,2층,E블록,6,16,2층 E블록6열 16,-1742,2146,845,2층 A블록6열 4,2890.312267,23.79797467,13.33227452,95,0,0,4.141576632850508e-11,0.776,7.4555036698702075,16.99905631506144
1928,2층,E블록,6,17,2층 E블록6열 17,-1776,2111,845,2층 A블록6열 3,2885.224775,23.51119588,13.60194171,95,0,0,4.1635237057194306e-11,0.765,6.449067983627482,17.029944756297024
1929,2층,E블록,6,18,2층 E블록6열 18,-1809,2075,845,2층 A블록6열 2,2879.606049,23.22149198,13.87356839,95,0,0,4.1879430613042075e-11,0.754,5.441065978842451,17.064191345718346
1930,2층,E블록,6,19,2층 E블록6열 19,-1843,2040,845,2층 A블록6열 1,2876.156115,22.90342187,14.13465526,95,0,0,4.203031391659029e-11,0.742,4.4275714991842845,17.085288403744705
1931,2층,A블록,7,1,2층 A블록7열 1,1803,2227,888,2층 E블록7열 16,2999.813661,22.92675294,12.89098288,97,0,0,3.7043939338909075e-11,0.777,7.571704451190187,17.21861433290317
1932,2층,A블록,7,2,2층 A블록7열 2,1768,2264,888,2층 E블록7열 15,3006.669919,23.18077835,12.62311959,92,0,0,3.679109740783813e-11,0.788,8.578714831277791,17.178127952267307
1933,2층,A블록,7,3,2층 A블록7열 3,1734,2300,888,2층 E블록7열 14,3014.18314,23.41201957,12.35982189,92,0,0,3.651666364372018e-11,0.798,9.5525419227089,17.13398376985084
1934,2층,A블록,7,4,2층 A블록7열 4,1700,2336,888,2층 E블록7열 13,3022.489041,23.62790449,12.09429784,98,0,0,3.6216443133253136e-11,0.809,10.520788767540711,17.085449691122655
1935,2층,A블록,7,5,2층 A블록7열 5,1665,2373,888,2층 E블록7열 12,3031.814308,23.83417119,11.81947272,98,0,0,3.588328590693554e-11,0.819,11.510489427349933,17.031290921253486
1936,2층,A블록,7,6,2층 A블록7열 6,1631,2409,888,2층 E블록7열 11,3041.707744,24.01858747,11.5508313,99,0,0,3.553428241151445e-11,0.828,12.46591352178545,16.974212397490668
1937,2층,A블록,7,7,2층 A블록7열 7,1596,2445,888,2층 E블록7열 10,3051.849439,24.19636489,11.27951065,99,0,0,3.518120313425712e-11,0.837,13.430733946991532,16.91610353195678
1938,2층,A블록,7,8,2층 A블록7열 8,1562,2482,888,2층 E블록7열 9,3064.100521,24.34532109,11.00383913,100,0,0,3.476089693148819e-11,0.846,14.382171767436528,16.84644513084642
1939,2층,A블록,7,9,2층 A블록7열 9,1528,2518,888,2층 E블록7열 8,3076.304926,24.48281908,10.73397527,100,0,0,3.434882277887361e-11,0.855,15.31499209085151,16.777628956068746
1940,2층,A블록,7,10,2층 A블록7열 10,1493,2554,888,2층 E블록7열 7,3088.771439,24.61331251,10.46242286,100,0,0,3.393459586879424e-11,0.863,16.256246190029234,16.707921728059567
1941,2층,A블록,7,11,2층 A블록7열 11,1459,2591,888,2층 E블록7열 6,3103.305657,24.71541771,10.18849624,99,0,0,3.346003113320514e-11,0.871,17.18166470744792,16.627391583661684
1942,2층,A블록,7,12,2층 A블록7열 12,1424,2627,888,2층 E블록7열 5,3117.28231,24.81509548,9.918964549,99,0,0,3.30119816458044e-11,0.879,18.105167740559022,16.5506904726481
1943,2층,A블록,7,13,2층 A블록7열 13,1390,2663,888,2층 E블록7열 4,3132.445211,24.89217874,9.653370071,99,0,0,3.2534905474190906e-11,0.887,19.002554023495836,16.46828754051632
1944,2층,A블록,7,14,2층 A블록7열 14,1356,2699,888,2층 E블록7열 3,3148.313993,24.9549969,9.389833464,99,0,0,3.2045413586411055e-11,0.894,19.890325711683303,16.382935456931385
1945,2층,A블록,7,15,2층 A블록7열 15,1321,2736,888,2층 E블록7열 2,3165.324786,25.00544102,9.121353396,99,0,0,3.153153871424858e-11,0.901,20.79340310872813,16.292432167609853
1946,2층,A블록,7,16,2층 A블록7열 16,1287,2772,888,2층 E블록7열 1,3182.592811,25.04038246,8.863060508,99,0,0,3.1021069569255316e-11,0.907,21.660890019345185,16.201591865357084
1947,2층,B블록,7,1,2층 B블록7열 1,1130,2857,888,2층 D블록7열 14,3198.107722,25.53987332,8.057079102,98,0,0,3.057178072419484e-11,0.93,16.88330488060878,16.120845796834907
1948,2층,B블록,7,2,2층 B블록7열 2,1076,2862,888,2층 D블록7열 13,3183.922738,25.82767717,7.884698347,98,0,0,3.098221322955769e-11,0.936,15.9078241408816,16.194638236092622
1949,2층,B블록,7,3,2층 B블록7열 3,1021,2867,888,2층 D블록7열 12,3170.279798,26.10997131,7.70735773,98,0,0,3.1383922325718847e-11,0.942,14.905429640403954,16.266260246831408
1950,2층,B블록,7,4,2층 B블록7열 4,967,2872,888,2층 D블록7열 11,3157.85006,26.37449578,7.531426331,98,0,0,3.175597742951126e-11,0.948,13.911864343869528,16.332075042044238
1951,2층,B블록,7,5,2층 B블록7열 5,913,2877,888,2층 D블록7열 10,3146.306088,26.62632737,7.354845932,97,0,0,3.210680483330918e-11,0.953,12.910075049080465,16.39368556773094
1952,2층,B블록,7,6,2층 B블록7열 6,859,2882,888,2층 D블록7열 9,3135.657666,26.86473779,7.178450439,97,0,0,3.2435012669480215e-11,0.958,11.900579031143504,16.450936200054358
1953,2층,B블록,7,7,2층 B블록7열 7,804,2888,888,2층 D블록7열 8,3126.58024,27.0861056,6.996314753,98,0,0,3.271834017995409e-11,0.963,10.860377108485794,16.50006183377076
1954,2층,D블록,6,8,2층 D블록6열 8,-807,2787,845,2층 B블록6열 6,3022.026307,27.97964415,7.282970611,98,0,0,3.6233082113962924e-11,0.961,11.492484926047373,16.23715132295574
1955,2층,D블록,6,9,2층 D블록6열 9,-862,2782,845,2층 B블록6열 5,3032.588498,27.72420818,7.476611545,98,0,0,3.585581097291002e-11,0.955,12.559197913400002,16.179043389661178
1956,2층,B블록,7,10,2층 B블록7열 10,642,2902,888,2층 D블록7열 5,3101.985171,27.67468168,6.491390045,98,0,0,3.3502780190411325e-11,0.976,7.7779714440247885,16.63467547776025
1957,2층,B블록,7,11,2층 B블록7열 11,587,2905,888,2층 D블록7열 4,3093.887199,27.8563458,6.335983487,99,0,0,3.3766540915997964e-11,0.98,6.7272026162090794,16.679486533755707
1958,2층,B블록,7,12,2층 B블록7열 12,533,2909,888,2층 D블록7열 3,3087.865606,28.0091792,6.186126289,99,0,0,3.3964469022909865e-11,0.984,5.686351446249736,16.712966925550237
1959,2층,B블록,7,13,2층 B블록7열 13,478,2912,888,2층 D블록7열 2,3081.683306,28.15647484,6.045473828,99,0,0,3.416929221023185e-11,0.987,4.625404018587428,16.74748312948401
1960,2층,B블록,7,14,2층 B블록7열 14,424,2915,888,2층 D블록7열 1,3076.612585,28.28311189,5.916411423,99,0,0,3.433851923810018e-11,0.99,3.5794208353697385,16.775901556176105
1961,2층,C블록,7,1,2층 C블록7열 1,272,2920,888,2층 C블록7열 13,3064.135767,28.57444285,5.625107915,99,0,0,3.475969740714576e-11,0.996,5.321784098244719,16.846245562276003
1962,2층,C블록,7,2,2층 C블록7열 2,227,2921,888,2층 C블록7열 12,3061.423525,28.63739994,5.560322272,100,0,0,3.485216444944463e-11,0.997,4.4437020312263655,16.861616464675198
1963,2층,C블록,7,3,2층 C블록7열 3,181,2922,888,2층 C블록7열 11,3059.311851,28.68867044,5.50471244,99,0,0,3.492438384810995e-11,0.998,3.5445935931393295,16.873603548273113
1964,2층,C블록,7,4,2층 C블록7열 4,136,2923,888,2층 C블록7열 10,3057.935415,28.72551364,5.461087713,100,0,0,3.497156550536778e-11,0.999,2.6639105044704015,16.881426317510044
1965,2층,C블록,7,5,2층 C블록7열 5,91,2923,888,2층 C블록7열 9,3056.264714,28.75855027,5.431873939,100,0,0,3.502894827136216e-11,1.0,1.7831790717048588,16.890931400126302
1966,2층,C블록,7,6,2층 C블록7열 6,45,2924,888,2층 C블록7열 8,3056.197801,28.76955546,5.410598297,99,0,0,3.5031249113931565e-11,1.0,0.8817053867587266,16.89131231023532
1967,2층,C블록,7,7,2층 C블록7열 7,0,2925,888,2층 C블록7열 7,3056.823351,28.7668528,5.401502442,100,0,0,3.50097470728695e-11,1.0,0.0,16.88775194664843
1968,2층,C블록,7,8,2층 C블록7열 8,-45,2924,888,2층 C블록7열 6,3056.197801,28.76955546,5.410598297,99,0,0,3.5031249113931565e-11,1.0,0.8817053867587266,16.89131231023532
1969,2층,C블록,7,9,2층 C블록7열 9,-91,2923,888,2층 C블록7열 5,3056.264714,28.75855027,5.431873939,100,0,0,3.502894827136216e-11,1.0,1.7831790717048588,16.890931400126302
1970,2층,C블록,7,10,2층 C블록7열 10,-136,2923,888,2층 C블록7열 4,3057.935415,28.72551364,5.461087713,100,0,0,3.497156550536778e-11,0.999,2.6639105044704015,16.881426317510044
1971,2층,C블록,7,11,2층 C블록7열 11,-181,2922,888,2층 C블록7열 3,3059.311851,28.68867044,5.50471244,99,0,0,3.492438384810995e-11,0.998,3.5445935931393295,16.873603548273113
1972,2층,C블록,7,12,2층 C블록7열 12,-227,2921,888,2층 C블록7열 2,3061.423525,28.63739994,5.560322272,100,0,0,3.485216444944463e-11,0.997,4.4437020312263655,16.861616464675198
1973,2층,C블록,7,13,2층 C블록7열 13,-272,2920,888,2층 C블록7열 1,3064.135767,28.57444285,5.625107915,99,0,0,3.475969740714576e-11,0.996,5.321784098244719,16.846245562276003
1974,2층,D블록,7,1,2층 D블록7열 1,-424,2915,888,2층 B블록7열 14,3076.612585,28.28311189,5.916411423,100,0,0,3.433851923810018e-11,0.99,3.5794208353697385,16.775901556176105
1975,2층,D블록,7,2,2층 D블록7열 2,-478,2912,888,2층 B블록7열 13,3081.683306,28.15647484,6.045473828,100,0,0,3.416929221023185e-11,0.987,4.625404018587428,16.74748312948401
1976,2층,D블록,7,3,2층 D블록7열 3,-533,2909,888,2층 B블록7열 12,3087.865606,28.0091792,6.186126289,99,0,0,3.3964469022909865e-11,0.984,5.686351446249736,16.712966925550237
1977,2층,D블록,7,4,2층 D블록7열 4,-587,2905,888,2층 B블록7열 11,3093.887199,27.8563458,6.335983487,99,0,0,3.3766540915997964e-11,0.98,6.7272026162090794,16.679486533755707
1978,2층,D블록,7,5,2층 D블록7열 5,-642,2902,888,2층 B블록7열 10,3101.985171,27.67468168,6.491390045,99,0,0,3.3502780190411325e-11,0.976,7.7779714440247885,16.63467547776025
1979,2층,D블록,7,6,2층 D블록7열 6,-696,2898,888,2층 B블록7열 9,3109.88167,27.48880956,6.653271989,99,0,0,3.324822051336946e-11,0.972,8.808234083553554,16.591214033619067
1980,2층,D블록,7,7,2층 D블록7열 7,-750,2893,888,2층 B블록7열 8,3117.770518,27.29515904,6.82321022,98,0,0,3.299647615249413e-11,0.968,9.837295767671211,16.548024265680432
1981,2층,D블록,7,8,2층 D블록7열 8,-804,2888,888,2층 B블록7열 7,3126.58024,27.0861056,6.996314753,98,0,0,3.271834017995409e-11,0.963,10.860377108485794,16.50006183377076
1982,2층,D블록,7,9,2층 D블록7열 9,-859,2882,888,2층 B블록7열 6,3135.657666,26.86473779,7.178450439,98,0,0,3.2435012669480215e-11,0.958,11.900579031143504,16.450936200054358
1983,2층,D블록,7,10,2층 D블록7열 10,-913,2877,888,2층 B블록7열 5,3146.306088,26.62632737,7.354845932,98,0,0,3.210680483330918e-11,0.953,12.910075049080465,16.39368556773094
1984,2층,D블록,7,11,2층 D블록7열 11,-967,2872,888,2층 B블록7열 4,3157.85006,26.37449578,7.531426331,97,0,0,3.175597742951126e-11,0.948,13.911864343869528,16.332075042044238
1985,2층,D블록,7,12,2층 D블록7열 12,-1021,2867,888,2층 B블록7열 3,3170.279798,26.10997131,7.70735773,98,0,0,3.1383922325718847e-11,0.942,14.905429640403954,16.266260246831408
1986,2층,D블록,7,13,2층 D블록7열 13,-1076,2862,888,2층 B블록7열 2,3183.922738,25.82767717,7.884698347,98,0,0,3.098221322955769e-11,0.936,15.9078241408816,16.194638236092622
1987,2층,D블록,7,14,2층 D블록7열 14,-1130,2857,888,2층 B블록7열 1,3198.107722,25.53987332,8.057079102,98,0,0,3.057178072419484e-11,0.93,16.88330488060878,16.120845796834907
1988,2층,E블록,7,1,2층 E블록7열 1,-1287,2772,888,2층 A블록7열 16,3182.592811,25.04038246,8.863060508,98,0,0,3.1021069569255316e-11,0.907,21.660890019345185,16.201591865357084
1989,2층,E블록,7,2,2층 E블록7열 2,-1321,2736,888,2층 A블록7열 15,3165.324786,25.00544102,9.121353396,98,0,0,3.153153871424858e-11,0.901,20.79340310872813,16.292432167609853
1990,2층,E블록,7,3,2층 E블록7열 3,-1356,2699,888,2층 A블록7열 14,3148.313993,24.9549969,9.389833464,98,0,0,3.2045413586411055e-11,0.894,19.890325711683303,16.382935456931385
1991,2층,E블록,7,4,2층 E블록7열 4,-1390,2663,888,2층 A블록7열 13,3132.445211,24.89217874,9.653370071,98,0,0,3.2534905474190906e-11,0.887,19.002554023495836,16.46828754051632
1992,2층,E블록,7,5,2층 E블록7열 5,-1424,2627,888,2층 A블록7열 12,3117.28231,24.81509548,9.918964549,98,0,0,3.30119816458044e-11,0.879,18.105167740559022,16.5506904726481
1993,2층,E블록,7,6,2층 E블록7열 6,-1459,2591,888,2층 A블록7열 11,3103.305657,24.71541771,10.18849624,98,0,0,3.346003113320514e-11,0.871,17.18166470744792,16.627391583661684
1994,2층,E블록,7,7,2층 E블록7열 7,-1493,2554,888,2층 A블록7열 10,3088.771439,24.61331251,10.46242286,99,0,0,3.393459586879424e-11,0.863,16.256246190029234,16.707921728059567
1995,2층,E블록,7,8,2층 E블록7열 8,-1528,2518,888,2층 A블록7열 9,3076.304926,24.48281908,10.73397527,99,0,0,3.434882277887361e-11,0.855,15.31499209085151,16.777628956068746
1996,2층,E블록,7,9,2층 E블록7열 9,-1562,2482,888,2층 A블록7열 8,3064.100521,24.34532109,11.00383913,99,0,0,3.476089693148819e-11,0.846,14.382171767436528,16.84644513084642
1997,2층,E블록,7,10,2층 E블록7열 10,-1596,2445,888,2층 A블록7열 7,3051.849439,24.19636489,11.27951065,98,0,0,3.518120313425712e-11,0.837,13.430733946991532,16.91610353195678
1998,2층,E블록,7,11,2층 E블록7열 11,-1631,2409,888,2층 A블록7열 6,3041.707744,24.01858747,11.5508313,98,0,0,3.553428241151445e-11,0.828,12.46591352178545,16.974212397490668
1999,2층,E블록,7,12,2층 E블록7열 12,-1665,2373,888,2층 A블록7열 5,3031.814308,23.83417119,11.81947272,97,0,0,3.588328590693554e-11,0.819,11.510489427349933,17.031290921253486
2000,2층,E블록,7,13,2층 E블록7열 13,-1700,2336,888,2층 A블록7열 4,3022.489041,23.62790449,12.09429784,97,0,0,3.6216443133253136e-11,0.809,10.520788767540711,17.085449691122655
2001,2층,E블록,7,14,2층 E블록7열 14,-1734,2300,888,2층 A블록7열 3,3014.18314,23.41201957,12.35982189,96,0,0,3.651666364372018e-11,0.798,9.5525419227089,17.13398376985084
2002,2층,E블록,7,15,2층 E블록7열 15,-1768,2264,888,2층 A블록7열 2,3006.669919,23.18077835,12.62311959,96,0,0,3.679109740783813e-11,0.788,8.578714831277791,17.178127952267307
2003,2층,E블록,7,16,2층 E블록7열 16,-1803,2227,888,2층 A블록7열 1,2999.813661,22.92675294,12.89098288,96,0,0,3.7043939338909075e-11,0.777,7.571704451190187,17.21861433290317
2004,2층,A블록,8,1,2층 A블록8열 1,1812,2374,923,2층 E블록8열 8,3125.883715,22.4417896,12.03817566,94,0,0,3.274021644504215e-11,0.795,9.253841529257537,17.174118204237327
2005,2층,A블록,8,2,2층 A블록8열 2,1750,2440,923,2층 E블록8열 7,3141.341911,22.80483801,11.5854486,94,0,0,3.225925802299742e-11,0.813,10.958616986137597,17.087001261556967
2006,2층,A블록,8,3,2층 A블록8열 3,1689,2505,923,2층 E블록8열 6,3159.062361,23.11673725,11.13511624,99,0,0,3.1719432062226164e-11,0.829,12.617326546345419,16.988233163441862
2007,2층,A블록,8,4,2층 A블록8열 4,1627,2570,923,2층 E블록8열 5,3178.672364,23.39185834,10.68078741,98,0,0,3.113599162196962e-11,0.845,14.270369560553004,16.880276428255996
2008,2층,A블록,8,5,2층 A블록8열 5,1565,2636,923,2층 E블록8열 4,3201.507457,23.61757688,10.22101046,99,0,0,3.0474490036553874e-11,0.86,15.909490301939645,16.756307769780634
2009,2층,A블록,8,6,2층 A블록8열 6,1503,2701,923,2층 E블록8열 3,3225.88577,23.80266439,9.768391614,99,0,0,2.978880254218105e-11,0.874,17.512991218580286,16.625985269822994
2010,2층,A블록,8,7,2층 A블록8열 7,1441,2766,923,2층 E블록8열 2,3252.562989,23.94439404,9.319725032,99,0,0,2.906182293832437e-11,0.887,19.089091390866102,16.485710696015666
2011,2층,A블록,8,8,2층 A블록8열 8,1379,2832,923,2층 E블록8열 1,3282.345807,24.03915683,8.872451213,99,0,0,2.8277889894456958e-11,0.899,20.644130918542675,16.331916799531907
2012,2층,B블록,8,1,2층 B블록8열 1,1178,2953,923,2층 D블록8열 4,3310.562188,24.60953965,7.85419927,98,0,1,2.7560985893522313e-11,0.929,16.392040129184487,16.18887306122779
2013,2층,B블록,8,2,2층 B블록8열 2,1125,2958,923,2층 D블록8열 3,3296.561542,24.87463124,7.69626386,98,0,1,2.7913637651585183e-11,0.935,15.467212889619233,16.25953064151217
2014,2층,B블록,8,3,2층 B블록8열 3,1071,2963,923,2층 D블록8열 2,3283.038075,25.13548189,7.533731866,98,0,1,2.82600054682193e-11,0.94,14.516968944973542,16.328376650143635
2015,2층,B블록,8,4,2층 B블록8열 4,1018,2968,923,2층 D블록8열 1,3270.669198,25.38063979,7.372441571,98,0,1,2.8581836936960763e-11,0.946,13.575728663001838,16.39186477032189
2016,2층,D블록,8,1,2층 D블록8열 1,-1018,2968,923,2층 B블록8열 4,3270.669198,25.38063979,7.372441571,98,0,1,2.8581836936960763e-11,0.946,13.575728663001838,16.39186477032189
2017,2층,D블록,8,2,2층 D블록8열 2,-1071,2963,923,2층 B블록8열 3,3283.038075,25.13548189,7.533731866,97,0,1,2.82600054682193e-11,0.94,14.516968944973542,16.328376650143635
2018,2층,D블록,8,3,2층 D블록8열 3,-1125,2958,923,2층 B블록8열 2,3296.561542,24.87463124,7.69626386,97,0,1,2.7913637651585183e-11,0.935,15.467212889619233,16.25953064151217
2019,2층,D블록,8,4,2층 D블록8열 4,-1178,2953,923,2층 B블록8열 1,3310.562188,24.60953965,7.85419927,97,0,1,2.7560985893522313e-11,0.929,16.392040129184487,16.18887306122779
2020,2층,E블록,8,1,2층 E블록8열 1,-1379,2832,923,2층 A블록8열 8,3282.345807,24.03915683,8.872451213,98,0,0,2.8277889894456958e-11,0.899,20.644130918542675,16.331916799531907
2021,2층,E블록,8,2,2층 E블록8열 2,-1441,2766,923,2층 A블록8열 7,3252.562989,23.94439404,9.319725032,98,0,0,2.906182293832437e-11,0.887,19.089091390866102,16.485710696015666
2022,2층,E블록,8,3,2층 E블록8열 3,-1503,2701,923,2층 A블록8열 6,3225.88577,23.80266439,9.768391614,98,0,0,2.978880254218105e-11,0.874,17.512991218580286,16.625985269822994
2023,2층,E블록,8,4,2층 E블록8열 4,-1565,2636,923,2층 A블록8열 5,3201.507457,23.61757688,10.22101046,98,0,0,3.0474490036553874e-11,0.86,15.909490301939645,16.756307769780634
2024,2층,E블록,8,5,2층 E블록8열 5,-1627,2570,923,2층 A블록8열 4,3178.672364,23.39185834,10.68078741,97,0,0,3.113599162196962e-11,0.845,14.270369560553004,16.880276428255996
2025,2층,E블록,8,6,2층 E블록8열 6,-1689,2505,923,2층 A블록8열 3,3159.062361,23.11673725,11.13511624,97,0,0,3.1719432062226164e-11,0.829,12.617326546345419,16.988233163441862
2026,2층,E블록,8,7,2층 E블록8열 7,-1750,2440,923,2층 A블록8열 2,3141.341911,22.80483801,11.5854486,93,0,0,3.225925802299742e-11,0.813,10.958616986137597,17.087001261556967
2027,2층,E블록,8,8,2층 E블록8열 8,-1812,2374,923,2층 A블록8열 1,3125.883715,22.4417896,12.03817566,93,0,0,3.274021644504215e-11,0.795,9.253841529257537,17.174118204237327
2028,3층,BOX10,없음,1,3층 BOX10 1,-1553,1330,1033,3층 BOX9 3,2290.807281,27.73611091,20.30914475,79,0,0,8.318295335607656e-11,0.65,0.8466861998052169,26.803543225470992
2029,3층,BOX10,없음,2,3층 BOX10 2,-1583,1296,1033,3층 BOX9 2,2291.853835,27.23062051,20.59806507,78,0,0,8.306905118978303e-11,0.633,2.1165244020403975,26.79032579008139
2030,3층,BOX10,없음,3,3층 BOX10 3,-1613,1261,1033,3층 BOX9 1,2293.246389,26.70923354,20.88473384,78,0,0,8.291781417957477e-11,0.616,3.4063264061486076,26.772759632899295
2031,3층,BOX10,없음,4,3층 BOX10 4,-1681,1320,1083,3층 BOX9 6,2396.048831,25.54880227,20.05842196,77,0,0,7.269641697101576e-11,0.618,3.283001121963492,26.87169723609136
2032,3층,BOX10,없음,5,3층 BOX10 5,-1651,1355,1083,3층 BOX9 5,2394.726498,26.0239804,19.79448707,77,0,0,7.281690917998222e-11,0.634,2.0474356026582794,26.88772954522426
2033,3층,BOX10,없음,6,3층 BOX10 6,-1621,1390,1083,3층 BOX9 4,2394.291127,26.48447231,19.51937323,76,0,0,7.285663885432235e-11,0.651,0.8107296372391758,26.893012471522677
2034,3층,BOX10,없음,7,3층 BOX10 7,-1688,1449,1133,3층 BOX9 9,2496.524384,25.35972904,18.799699,75,0,0,6.426767122156385e-11,0.651,0.7804676869961641,26.989739845402013
2035,3층,BOX10,없음,8,3층 BOX10 8,-1719,1414,1133,3층 BOX9 8,2497.608056,24.92310513,19.05167426,75,0,0,6.41840533831301e-11,0.635,1.9839335281813917,26.977079509109018
2036,3층,BOX10,없음,9,3층 BOX10 9,-1749,1380,1133,3층 BOX9 7,2499.417932,24.48831747,19.28672134,75,0,0,6.404472364654635e-11,0.619,3.1494382891416297,26.955962703028735
2037,3층,BOX10,없음,10,3층 BOX10 10,-1817,1439,1183,3층 BOX9 12,2602.248835,23.51511073,18.58060881,76,0,0,5.6748388291623357e-11,0.621,3.0456819226830447,27.03963751498849
2038,3층,BOX10,없음,11,3층 BOX10 11,-1786,1473,1183,3층 BOX9 11,2599.810378,23.92785913,18.36474528,76,0,0,5.690821725838188e-11,0.636,1.9096252127601536,27.06706951532118
2039,3층,BOX10,없음,12,3층 BOX10 12,-1756,1508,1183,3층 BOX9 10,2599.440132,24.31559058,18.1299192,80,0,0,5.6932537542690764e-11,0.652,0.7686729830562413,27.07123976900332
2040,3층,BOX11,없음,1,3층 BOX11 1,-1497,975,1000,3층 BOX8 3,2047.348041,28.93094722,24.54566788,72,0,0,1.1652657138519418e-10,0.546,7.524991684369778,29.23788463669056
2041,3층,BOX11,없음,2,3층 BOX11 2,-1527,940,1000,3층 BOX8 2,2053.12664,28.23394731,24.81208214,72,0,0,1.1554543330502028e-10,0.524,8.985419189284965,29.14765862794287
2042,3층,BOX11,없음,3,3층 BOX11 3,-1558,905,1000,3층 BOX8 1,2060.676831,27.50641377,25.05169448,71,0,0,1.1428002730061644e-10,0.502,10.450151033095272,29.030651851258582
2043,3층,BOX11,없음,4,3층 BOX11 4,-1625,965,1050,3층 BOX8 6,2162.024514,26.3011823,23.88277002,69,0,0,9.89505376709418e-11,0.511,9.897499031033998,29.05545530551177
2044,3층,BOX11,없음,5,3층 BOX11 5,-1595,999,1050,3층 BOX8 5,2155.116238,26.93643694,23.66465664,70,0,0,9.990515605028666e-11,0.531,8.541052075948201,29.15754444654752
2045,3층,BOX11,없음,6,3층 BOX11 6,-1565,1034,1050,3층 BOX8 4,2149.623455,27.56501831,23.41753912,69,0,0,1.0067295666745254e-10,0.551,7.148440287752342,29.239257050079942
2046,3층,BOX11,없음,7,3층 BOX11 7,-1633,1093,1100,3층 BOX8 9,2251.963144,26.32845594,22.38830627,69,0,0,8.756209915251441e-11,0.556,6.806097366339185,29.239589372826494
2047,3층,BOX11,없음,8,3층 BOX11 8,-1663,1059,1100,3층 BOX8 8,2257.664723,25.75986225,22.60807858,69,0,0,8.690037669258915e-11,0.537,8.112271255528945,29.15862191267603
2048,3층,BOX11,없음,9,3층 BOX11 9,-1693,1024,1100,3층 BOX8 7,2263.807633,25.18334278,22.82174588,69,0,0,8.619487421666175e-11,0.518,9.433922175445081,29.071914389565606
2049,3층,BOX12,없음,1,3층 BOX12 1,-1436,612,866,3층 BOX7 3,1785.103919,29.40335817,30.15396067,68,0,0,1.757962026447271e-10,0.392,17.51837513069542,29.02071603743441
2050,3층,BOX12,없음,2,3층 BOX12 2,-1466,577,866,3층 BOX7 2,1797.787807,28.44491874,30.31422214,68,0,0,1.721015208366605e-10,0.366,19.11729134552165,28.796694811308722
2051,3층,BOX12,없음,3,3층 BOX12 3,-1496,543,866,3층 BOX7 1,1811.855679,27.5100569,30.42887116,68,0,0,1.6812379914335002e-10,0.341,20.652021787555174,28.552447512794323
2052,3층,BOX12,없음,4,3층 BOX12 4,-1564,602,916,3층 BOX7 6,1909.857586,26.29002199,28.81733426,64,0,0,1.4354796756030116e-10,0.359,19.549055889760563,28.660384995672135
2053,3층,BOX12,없음,5,3층 BOX12 5,-1534,637,916,3층 BOX7 5,1896.834468,27.13530143,28.68612003,61,0,0,1.465249904517266e-10,0.384,18.050419163337487,28.875620321712287
